,video_id,start_frame,end_frame,class,total_frames
12648,061_02_0015_1,103,147,9,151
12649,173_02_0029_0,0,263,49,427
12650,173_02_0029_0,0,48,6,427
12651,173_02_0029_0,267,342,12,427
12652,152_01_0001_C,0,357,8,371
12653,152_01_0001_C,0,369,19,371
12654,124_01_0029_C,0,265,21,266
12655,124_01_0029_C,51,94,29,266
12656,124_01_0029_C,0,45,8,266
12657,192_01_0033_E,276,330,29,331
12658,192_01_0033_E,0,330,21,331
12659,163_01_0033_E,0,165,13,306
12660,163_01_0033_E,147,303,7,306
12661,163_01_0033_E,5,32,10,306
12662,214_02_0013_0,0,275,17,298
12663,214_02_0013_0,72,230,4,298
12664,087_02_0057_7,97,158,43,198
12665,087_02_0057_7,133,196,8,198
12666,190_01_0033_1,180,342,0,416
12667,190_01_0033_1,341,389,22,416
12668,030_01_0006_B,21,72,5,400
12669,030_01_0006_B,99,255,8,400
12670,030_01_0006_B,259,309,8,400
12671,030_01_0006_B,0,177,22,400
12672,030_01_0006_B,183,260,17,400
12673,030_01_0006_B,278,339,17,400
12674,030_01_0006_B,344,353,17,400
12675,030_01_0006_B,0,263,0,400
12676,214_01_0021_A,212,310,19,311
12677,214_01_0021_A,2,208,1,311
12678,214_01_0021_A,2,118,8,311
12679,214_01_0021_A,158,310,8,311
12680,214_01_0021_B,54,246,19,247
12681,214_01_0021_B,0,50,1,247
12682,214_01_0021_B,0,246,8,247
12683,031_01_0021_A,59,98,27,256
12684,031_01_0021_A,59,98,48,256
12685,031_01_0021_A,97,147,7,256
12686,031_01_0021_A,114,254,49,256
12687,077_01_0027_A,45,95,9,265
12688,077_01_0027_A,0,128,16,265
12689,191_02_0039_4,87,301,23,308
12690,191_02_0039_4,100,135,8,308
12691,191_02_0039_4,170,214,8,308
12692,191_01_0024_6,17,54,19,156
12693,191_01_0024_6,54,127,49,156
12694,191_01_0024_6,129,151,7,156
12695,150_01_0005_4,66,90,9,154
12696,150_01_0005_4,90,99,5,154
12697,150_01_0005_4,99,117,6,154
12698,150_01_0005_4,0,152,37,154
12699,150_01_0005_4,0,152,25,154
12700,137_01_0037_G,0,298,24,299
12701,137_01_0037_G,2,48,0,299
12702,137_01_0037_G,60,152,19,299
12703,137_01_0037_G,236,298,19,299
12704,137_01_0037_G,239,298,7,299
12705,116_01_0026_C,0,41,29,249
12706,116_01_0026_C,0,247,21,249
12707,203_01_0008_H,0,47,19,229
12708,203_01_0008_H,47,141,40,229
12709,207_01_0031_K,0,19,20,227
12710,207_01_0031_K,18,225,23,227
12711,145_01_0013_D,0,243,21,244
12712,145_01_0013_D,208,243,0,244
12713,112_01_0032_T,0,114,38,364
12714,112_01_0032_T,122,182,23,364
12715,112_01_0032_T,0,72,7,364
12716,112_01_0032_T,222,362,9,364
12717,043_02_0003_Q,0,282,21,283
12718,043_02_0003_Q,0,282,24,283
12719,043_02_0003_Q,0,119,8,283
12720,007_01_0017_1,2,28,48,151
12721,007_01_0017_1,28,69,49,151
12722,030_01_0016_O,2,147,8,367
12723,030_01_0016_O,0,152,22,367
12724,030_01_0016_O,165,269,17,367
12725,030_01_0016_O,273,299,17,367
12726,030_01_0016_O,0,299,24,367
12727,196_01_0005_Q,0,363,28,365
12728,196_01_0005_Q,0,176,21,365
12729,196_01_0005_Q,180,266,22,365
12730,196_01_0005_Q,266,363,13,365
12731,196_01_0005_Q,33,78,9,365
12732,077_01_0046_F,0,43,10,396
12733,077_01_0046_F,130,195,10,396
12734,077_01_0046_F,245,305,9,396
12735,077_01_0046_F,291,393,38,396
12736,126_04_0023_J,17,158,8,372
12737,126_04_0023_J,207,246,9,372
12738,126_04_0023_J,243,284,10,372
12739,126_04_0023_J,326,368,9,372
12740,126_04_0023_J,0,371,37,372
12741,174_01_0028_D,0,240,24,242
12742,174_01_0028_D,55,105,19,242
12743,174_01_0028_D,63,93,5,242
12744,191_02_0018_4,80,117,19,218
12745,191_02_0018_4,123,162,48,218
12746,191_02_0018_4,84,189,8,218
12747,035_02_0019_I,0,92,21,357
12748,035_02_0019_I,111,291,22,357
12749,035_02_0019_I,291,316,19,357
12750,035_02_0019_I,2,98,8,357
12751,035_02_0019_I,18,66,27,357
12752,035_02_0019_I,89,162,26,357
12753,035_02_0019_Q,0,73,21,274
12754,035_02_0019_Q,92,273,22,274
12755,035_02_0019_Q,0,79,8,274
12756,035_02_0019_Q,0,47,27,274
12757,035_02_0019_Q,70,144,26,274
12758,035_02_0019_W,23,204,22,404
12759,035_02_0019_W,204,395,19,404
12760,035_02_0019_W,0,11,8,404
12761,035_02_0019_W,371,403,5,404
12762,035_02_0019_W,2,75,26,404
12763,087_05_0022_D,41,107,8,307
12764,087_05_0022_D,156,215,19,307
12765,087_05_0022_D,2,306,10,307
12766,087_05_0022_D,2,80,19,307
12767,087_05_0022_D,213,306,8,307
12768,004_01_0041_C,0,48,9,337
12769,004_01_0041_C,45,132,43,337
12770,004_01_0041_C,122,335,24,337
12771,004_01_0041_C,168,335,21,337
12772,065_01_0011_B,0,83,9,349
12773,065_01_0011_B,81,174,8,349
12774,065_01_0011_B,113,347,21,349
12775,029_05_0003_5,114,159,19,232
12776,029_05_0003_5,159,231,22,232
12777,107_02_0014_C,1,108,21,373
12778,107_02_0014_C,108,187,19,373
12779,107_02_0014_C,187,371,21,373
12780,107_02_0014_C,0,100,8,373
12781,107_02_0014_C,242,295,8,373
12782,101_01_0049_0,0,72,23,216
12783,101_01_0049_0,59,108,10,216
12784,218_01_0012_0,12,72,49,146
12785,218_01_0012_0,2,50,6,146
12786,112_01_0008_A,0,234,23,235
12787,112_01_0008_A,15,141,5,235
12788,112_01_0008_A,135,234,6,235
12789,174_05_0017_E,0,357,24,359
12790,174_05_0017_E,50,105,48,359
12791,174_05_0017_E,258,293,17,359
12792,174_05_0017_E,324,357,33,359
12793,174_05_0017_E,78,105,5,359
12794,030_02_0009_E,0,30,8,300
12795,030_02_0009_E,35,278,8,300
12796,030_02_0009_E,146,278,19,300
12797,030_02_0009_E,0,93,24,300
12798,218_01_0038_C,46,117,30,307
12799,218_01_0038_C,2,306,17,307
12800,218_01_0038_C,0,12,8,307
12801,218_01_0038_C,113,156,8,307
12802,218_01_0038_C,165,205,7,307
12803,218_01_0038_C,201,247,10,307
12804,184_04_0019_C,0,57,30,333
12805,184_04_0019_C,0,81,48,333
12806,184_04_0019_C,77,332,21,333
12807,140_03_0033_0,0,302,25,306
12808,140_03_0033_0,155,216,4,306
12809,214_02_0034_C,0,388,20,389
12810,214_02_0034_C,336,388,7,389
12811,213_01_0016_0,8,41,10,157
12812,213_01_0016_0,38,89,29,157
12813,134_01_0026_E,0,346,21,347
12814,134_01_0026_E,0,313,24,347
12815,174_02_0016_C,0,251,24,253
12816,174_02_0016_C,104,134,19,253
12817,174_02_0016_C,0,77,9,253
12818,141_02_0030_A,0,340,17,342
12819,141_02_0030_A,197,340,20,342
12820,005_01_0030_I,0,103,12,289
12821,005_01_0030_I,118,133,48,289
12822,005_01_0030_I,230,264,49,289
12823,005_01_0030_I,272,285,48,289
12824,005_01_0030_I,77,100,7,289
12825,065_01_0032_J,0,213,7,319
12826,065_01_0032_J,0,317,21,319
12827,134_01_0043_E,0,323,21,324
12828,134_01_0043_E,125,323,24,324
12829,134_01_0043_E,158,266,10,324
12830,191_02_0035_2,20,303,21,310
12831,191_02_0035_2,71,111,7,310
12832,191_02_0035_2,237,270,8,310
12833,167_01_0013_1,17,99,49,165
12834,167_01_0013_1,99,143,19,165
12835,167_01_0013_1,75,98,7,165
12836,016_01_0010_0,52,149,7,262
12837,016_01_0010_0,162,235,0,262
12838,016_01_0010_0,231,260,8,262
12839,152_05_0017_C,134,330,19,331
12840,152_05_0017_C,0,330,29,331
12841,019_01_0014_A,2,186,22,367
12842,019_01_0014_A,183,257,49,367
12843,019_01_0014_A,238,366,24,367
12844,126_01_0018_G,0,155,7,300
12845,126_01_0018_G,0,299,37,300
12846,126_01_0018_G,11,69,0,300
12847,126_01_0018_G,95,117,29,300
12848,126_01_0018_G,152,299,28,300
12849,030_01_0006_U,0,156,8,319
12850,030_01_0006_U,161,210,8,319
12851,030_01_0006_U,0,78,22,319
12852,030_01_0006_U,84,161,17,319
12853,030_01_0006_U,179,240,17,319
12854,030_01_0006_U,245,317,17,319
12855,030_01_0006_U,0,164,0,319
12856,005_01_0028_C,0,354,12,356
12857,005_01_0028_C,2,50,6,356
12858,005_01_0028_C,60,97,8,356
12859,005_01_0028_C,180,205,9,356
12860,216_02_0007_1,107,265,50,317
12861,216_02_0007_1,107,265,49,317
12862,076_02_0043_0,0,294,21,412
12863,076_02_0043_0,251,332,48,412
12864,019_04_0021_4,76,115,23,152
12865,019_04_0021_4,114,148,48,152
12866,027_03_0033_2,1,35,20,153
12867,027_03_0033_2,35,50,13,153
12868,022_04_0016_6,13,129,49,187
12869,022_04_0016_6,54,77,8,187
12870,022_04_0016_6,119,149,8,187
12871,022_04_0025_W,0,390,49,391
12872,022_04_0025_W,363,389,23,391
12873,022_04_0025_W,65,125,9,391
12874,022_04_0025_W,158,192,9,391
12875,120_02_0011_6,2,32,8,153
12876,120_02_0011_6,20,73,18,153
12877,104_02_0002_2,2,24,5,152
12878,104_02_0002_2,24,57,30,152
12879,190_02_0030_1,0,69,0,327
12880,190_02_0030_1,69,170,9,327
12881,190_02_0030_1,162,326,0,327
12882,043_04_0017_A,0,235,21,236
12883,043_04_0017_A,18,235,24,236
12884,043_04_0017_A,0,15,8,236
12885,043_04_0017_A,13,52,9,236
12886,043_04_0017_A,138,235,8,236
12887,178_03_0011_1,76,124,26,148
12888,178_03_0011_1,85,145,5,148
12889,077_01_0022_0,78,120,10,353
12890,077_01_0022_0,161,312,38,353
12891,110_02_0025_G,0,14,38,367
12892,110_02_0025_G,14,366,43,367
12893,110_02_0025_G,0,36,8,367
12894,027_03_0041_2,37,81,17,210
12895,027_03_0041_2,79,111,18,210
12896,027_03_0041_2,111,160,17,210
12897,027_03_0041_2,160,183,18,210
12898,031_01_0009_1,54,99,1,151
12899,031_01_0009_1,99,126,7,151
12900,019_04_0021_5,2,44,17,189
12901,019_04_0021_5,2,44,48,189
12902,019_04_0021_5,30,96,49,189
12903,026_04_0024_A,0,271,12,272
12904,026_04_0024_A,171,271,10,272
12905,158_01_010_A,0,300,25,302
12906,158_01_010_A,0,300,21,302
12907,107_02_0013_0,168,282,23,361
12908,107_02_0013_0,111,168,8,361
12909,107_02_0013_0,236,293,7,361
12910,035_01_0017_B,0,331,26,333
12911,035_01_0017_B,0,331,27,333
12912,035_01_0017_B,99,167,5,333
12913,067_01_0023_J,0,161,12,334
12914,067_01_0023_J,263,333,28,334
12915,067_01_0023_J,105,160,7,334
12916,067_01_0023_J,164,279,7,334
12917,035_01_0029_C,246,278,19,326
12918,035_01_0029_C,59,195,19,326
12919,035_01_0029_C,0,71,26,326
12920,035_01_0029_C,0,71,27,326
12921,035_01_0029_C,222,321,50,326
12922,031_03_0029_1,78,110,13,175
12923,031_03_0029_1,110,140,19,175
12924,031_03_0029_1,140,168,13,175
12925,120_01_0013_3,35,66,30,153
12926,120_01_0013_3,66,93,10,153
12927,026_04_0027_3,28,91,31,147
12928,026_04_0027_3,31,78,8,147
12929,068_02_0023_2,89,182,8,326
12930,068_02_0023_2,4,325,21,326
12931,040_04_0010_0,40,144,34,205
12932,040_04_0010_0,40,107,8,205
12933,046_01_0012_0,0,39,8,157
12934,046_01_0012_0,57,144,49,157
12935,046_01_0012_0,60,78,31,157
12936,086_01_0033_0,0,68,12,153
12937,086_01_0033_0,3,14,6,153
12938,086_01_0033_0,137,152,19,153
12939,033_01_0004_0,150,191,10,314
12940,033_01_0004_0,210,257,10,314
12941,033_01_0004_0,104,309,22,314
12942,090_02_0001_2,2,59,26,157
12943,090_02_0001_2,47,80,9,157
12944,090_02_0001_2,125,149,9,157
12945,167_01_0007_1,90,144,7,323
12946,167_01_0007_1,162,206,9,323
12947,167_01_0007_1,279,315,9,323
12948,162_02_0030_1,90,138,41,242
12949,162_02_0030_1,138,213,38,242
12950,180_01_0035_S,0,75,12,309
12951,180_01_0035_S,108,308,22,309
12952,180_01_0035_S,96,308,24,309
12953,163_01_0013_0,0,21,17,199
12954,163_01_0013_0,21,53,18,199
12955,163_01_0013_0,51,99,19,199
12956,146_01_0040_0,0,309,21,314
12957,146_01_0040_0,147,224,4,314
12958,206_02_0025_0,108,171,29,203
12959,206_02_0025_0,99,201,49,203
12960,206_02_0025_0,99,198,2,203
12961,027_01_0004_10,23,50,17,153
12962,027_01_0004_10,50,88,16,153
12963,035_01_0039_O,0,78,24,403
12964,035_01_0039_O,201,332,26,403
12965,035_01_0039_O,0,26,11,403
12966,035_01_0039_O,84,176,37,403
12967,035_01_0039_s,0,356,24,358
12968,035_01_0039_s,0,45,27,358
12969,027_05_0010_1,1,35,1,154
12970,027_05_0010_1,35,64,13,154
12971,118_01_0031_D,0,305,21,307
12972,118_01_0031_D,0,15,9,307
12973,118_01_0031_D,95,120,1,307
12974,030_02_0007_0,178,279,8,422
12975,030_02_0007_0,0,85,15,422
12976,030_02_0007_0,57,421,24,422
12977,196_01_0008_E,0,309,28,311
12978,196_01_0008_E,0,309,13,311
12979,196_01_0008_E,101,143,9,311
12980,196_01_0008_E,158,183,9,311
12981,196_01_0008_E,189,216,10,311
12982,196_01_0008_E,282,309,9,311
12983,196_01_0008_I,0,336,28,338
12984,196_01_0008_I,0,336,13,338
12985,196_01_0008_I,110,152,9,338
12986,196_01_0008_I,167,192,9,338
12987,196_01_0008_I,198,225,10,338
12988,196_01_0008_I,291,336,9,338
12989,196_01_0008_L,0,303,28,305
12990,196_01_0008_L,0,303,13,305
12991,196_01_0008_L,62,104,9,305
12992,196_01_0008_L,119,144,9,305
12993,196_01_0008_L,150,177,10,305
12994,196_01_0008_L,243,303,9,305
12995,174_02_0027_D,0,84,30,359
12996,174_02_0027_D,237,358,24,359
12997,174_02_0027_D,76,270,12,359
12998,174_02_0027_D,0,51,1,359
12999,174_02_0027_D,129,180,10,359
13000,174_02_0027_D,183,225,7,359
13001,174_02_0027_J,162,319,24,320
13002,174_02_0027_J,1,195,12,320
13003,174_02_0027_J,54,105,10,320
13004,174_02_0027_J,108,150,7,320
13005,052_01_0048_C,0,310,11,312
13006,052_01_0048_C,0,310,24,312
13007,052_01_0048_C,105,128,8,312
13008,052_01_0048_C,143,159,5,312
13009,046_01_0010_0,0,390,21,394
13010,046_01_0010_0,105,135,8,394
13011,046_01_0010_0,216,306,10,394
13012,048_01_0001_1,4,29,48,147
13013,048_01_0001_1,28,43,19,147
13014,048_01_0001_1,43,61,48,147
13015,048_01_0001_1,104,146,9,147
13016,098_01_0009_6,97,148,31,151
13017,098_01_0009_6,106,125,5,151
13018,070_04_0009_A,0,262,21,263
13019,070_04_0009_A,0,67,9,263
13020,060_01_0016_0,0,354,21,356
13021,060_01_0016_0,94,122,9,356
13022,191_02_0041_a,0,287,21,289
13023,191_02_0041_a,0,71,8,289
13024,184_03_0048_0,164,192,8,326
13025,184_03_0048_0,51,321,21,326
13026,083_01_0037_0,0,437,24,438
13027,083_01_0037_0,0,314,21,438
13028,083_01_0037_0,378,405,10,438
13029,083_01_0037_0,206,249,8,438
13030,107_01_0012_9,32,48,19,153
13031,107_01_0012_9,20,92,8,153
13032,196_01_0007_E,0,363,28,364
13033,196_01_0007_E,38,203,19,364
13034,196_01_0007_E,216,363,13,364
13035,196_01_0007_E,0,18,13,364
13036,196_01_0007_E,0,29,8,364
13037,196_01_0007_E,278,311,10,364
13038,156_04_0029_0,8,334,24,389
13039,156_04_0029_0,320,385,8,389
13040,120_02_0031_3,78,104,8,154
13041,120_02_0031_3,107,152,8,154
13042,068_02_0010_d,0,126,8,372
13043,068_02_0010_d,169,245,9,372
13044,068_02_0010_d,0,181,10,372
13045,068_02_0010_d,0,370,24,372
13046,026_02_0010_O,0,235,12,324
13047,026_02_0010_O,62,126,8,324
13048,086_01_0034_B,0,418,12,420
13049,086_01_0034_B,0,51,8,420
13050,019_01_0039_A,0,52,9,370
13051,019_01_0039_A,0,368,21,370
13052,046_01_0024_2,2,62,49,151
13053,046_01_0024_2,24,70,8,151
13054,124_01_0009_0,0,210,21,228
13055,124_01_0009_0,90,144,7,228
13056,203_02_0027_1,27,75,19,151
13057,203_02_0027_1,45,77,9,151
13058,203_03_0019_A,6,75,19,345
13059,203_03_0019_A,189,278,49,345
13060,203_03_0019_A,126,174,9,345
13061,121_01_0005_A,0,256,21,258
13062,121_01_0005_A,135,256,10,258
13063,121_03_0009_0,0,390,21,395
13064,121_03_0009_0,145,200,10,395
13065,005_01_0041_E,0,164,11,323
13066,005_01_0041_E,183,199,41,323
13067,005_01_0041_E,248,322,11,323
13068,005_01_0041_E,2,52,8,323
13069,022_02_0009_1,2,204,49,403
13070,022_02_0009_1,288,401,24,403
13071,022_02_0009_1,135,170,10,403
13072,214_02_0006_B,0,385,19,386
13073,214_02_0006_B,0,191,0,386
13074,214_02_0006_B,335,385,5,386
13075,043_02_0003_[,0,312,21,313
13076,043_02_0003_[,0,202,24,313
13077,043_02_0003_[,0,63,8,313
13078,043_02_0003_[,115,152,8,313
13079,070_04_0012_C,0,277,21,279
13080,070_04_0012_C,155,277,8,279
13081,159_01_0019_0,0,152,11,242
13082,159_01_0019_0,148,223,9,242
13083,207_02_0016_0,0,378,12,383
13084,207_02_0016_0,207,284,9,383
13085,090_02_0028_B,0,231,24,233
13086,090_02_0028_B,0,34,7,233
13087,067_01_0029_C,0,292,49,293
13088,067_01_0029_C,0,32,7,293
13089,167_02_0038_L,0,165,19,336
13090,167_02_0038_L,161,335,49,336
13091,167_02_0038_L,0,35,7,336
13092,167_02_0038_L,59,105,7,336
13093,167_02_0038_L,201,234,7,336
13094,169_02_0010_7,21,69,19,185
13095,169_02_0010_7,54,132,7,185
13096,167_02_0019_R,0,336,19,337
13097,167_02_0019_R,2,71,7,337
13098,167_02_0019_R,172,336,9,337
13099,148_01_0037_G,0,31,10,353
13100,148_01_0037_G,46,66,9,353
13101,019_02_0037_0,77,128,8,151
13102,019_02_0037_0,77,128,9,151
13103,077_01_0011_V,16,91,10,325
13104,077_01_0011_V,159,319,10,325
13105,027_04_0013_8,74,149,17,154
13106,027_04_0013_8,79,97,8,154
13107,019_05_0005_3,48,103,17,151
13108,019_05_0005_3,81,103,48,151
13109,141_03_0022_1,181,343,17,365
13110,141_03_0022_1,319,364,48,365
13111,169_02_0031_0,116,153,8,240
13112,169_02_0031_0,153,236,49,240
13113,068_02_0010_h,121,244,8,246
13114,068_02_0010_h,0,244,24,246
13115,169_02_0005_3,20,56,19,153
13116,169_02_0005_3,2,68,9,153
13117,214_02_0006_1,189,444,19,446
13118,214_02_0006_1,0,258,9,446
13119,081_02_0048_0,98,161,8,199
13120,081_02_0048_0,143,198,48,199
13121,019_01_0004_0,105,140,9,154
13122,019_01_0004_0,119,150,24,154
13123,112_01_0032__,0,60,23,245
13124,112_01_0032__,99,244,9,245
13125,174_04_0010_G,0,294,24,295
13126,174_04_0010_G,279,294,8,295
13127,083_01_0043_A,0,439,24,440
13128,083_01_0043_A,391,439,8,440
13129,169_03_0016_0,75,123,49,152
13130,169_03_0016_0,72,105,7,152
13131,167_02_0009_3,45,75,9,179
13132,167_02_0009_3,75,152,7,179
13133,137_01_0035_E,17,69,19,434
13134,137_01_0035_E,286,361,19,434
13135,137_01_0035_E,366,433,19,434
13136,137_01_0035_E,34,193,7,434
13137,137_01_0035_E,321,419,9,434
13138,031_01_0021_R,14,53,27,436
13139,031_01_0021_R,14,53,48,436
13140,031_01_0021_R,53,102,7,436
13141,031_01_0021_R,69,206,49,436
13142,031_01_0021_R,211,321,49,436
13143,031_01_0021_R,321,365,13,436
13144,031_01_0021_R,365,435,21,436
13145,065_01_0013_O,0,12,9,422
13146,065_01_0013_O,116,182,9,422
13147,065_01_0013_O,207,392,0,422
13148,141_03_0025_0,171,242,10,347
13149,141_03_0025_0,171,242,8,347
13150,159_04_0027_Q,166,332,19,336
13151,159_04_0027_Q,0,335,24,336
13152,169_01_0007_0,33,53,19,153
13153,169_01_0007_0,15,78,10,153
13154,046_01_0024_5,32,104,49,154
13155,046_01_0024_5,31,86,2,154
13156,161_03_0024_0,0,57,8,310
13157,161_03_0024_0,53,155,7,310
13158,161_03_0024_0,198,309,7,310
13159,035_01_0037_l,20,422,0,423
13160,035_01_0037_l,0,99,24,423
13161,035_01_0037_l,0,422,24,423
13162,086_02_0035_C,165,203,19,339
13163,086_02_0035_C,0,338,12,339
13164,076_02_0002_0,0,45,17,392
13165,076_02_0002_0,0,390,17,392
13166,028_04_0018_2,0,48,49,161
13167,028_04_0018_2,48,81,19,161
13168,028_04_0018_2,94,129,8,161
13169,028_04_0018_2,129,159,9,161
13170,087_01_0012_A,0,164,0,307
13171,087_01_0012_A,0,147,10,307
13172,087_01_0012_A,153,305,24,307
13173,087_01_0012_A,231,305,8,307
13174,029_01_0007_0,41,65,8,147
13175,029_01_0007_0,65,85,30,147
13176,076_01_0026_3,119,240,12,243
13177,076_01_0026_3,182,210,10,243
13178,004_01_0024_1,0,15,10,164
13179,004_01_0024_1,12,53,7,164
13180,150_01_0045_~,0,311,25,312
13181,150_01_0045_~,0,311,50,312
13182,150_01_0045_~,77,152,19,312
13183,030_04_0017_Z,0,90,8,365
13184,030_04_0017_Z,113,180,9,365
13185,030_04_0017_Z,269,363,5,365
13186,030_04_0017_Z,0,318,21,365
13187,030_04_0017_Z,311,363,19,365
13188,030_04_0017_Z,0,363,24,365
13189,100_01_0036_0,167,195,8,328
13190,100_01_0036_0,195,225,5,328
13191,218_01_0025_7,147,162,8,300
13192,218_01_0025_7,222,245,8,300
13193,218_01_0025_7,151,298,24,300
13194,073_03_0045_0,0,47,1,146
13195,073_03_0045_0,7,44,49,146
13196,065_01_0014_I,0,137,9,235
13197,065_01_0014_I,135,234,7,235
13198,065_01_0014_I,0,234,21,235
13199,104_01_0019_1,1,31,8,154
13200,104_01_0019_1,1,31,48,154
13201,218_01_0036_4,12,45,29,187
13202,218_01_0036_4,49,89,30,187
13203,192_05_0003_3,71,194,49,199
13204,192_05_0003_3,79,194,1,199
13205,043_02_0011_D,0,341,21,343
13206,043_02_0011_D,0,149,24,343
13207,043_02_0011_D,0,36,8,343
13208,043_02_0011_D,171,341,8,343
13209,196_01_0005_J,0,363,28,365
13210,196_01_0005_J,0,326,21,365
13211,196_01_0005_J,330,363,22,365
13212,196_01_0005_J,183,228,9,365
13213,196_01_0005_J,44,99,8,365
13214,134_01_0043_G,0,240,21,241
13215,134_01_0043_G,0,240,24,241
13216,134_01_0043_G,53,93,9,241
13217,067_01_0018_L,0,271,21,273
13218,067_01_0018_L,0,82,0,273
13219,068_02_0010_o,0,48,9,385
13220,068_02_0010_o,170,384,8,385
13221,068_02_0010_o,293,384,10,385
13222,068_02_0010_o,0,384,24,385
13223,051_03_0003_0,71,105,30,148
13224,051_03_0003_0,74,145,8,148
13225,110_02_0034_1,15,94,12,186
13226,110_02_0034_1,1,21,9,186
13227,046_01_0012_4,2,125,49,246
13228,046_01_0012_4,2,86,0,246
13229,046_01_0012_4,186,230,10,246
13230,214_02_0014_0,23,131,1,259
13231,214_02_0014_0,63,153,6,259
13232,118_04_0008_A,0,335,21,337
13233,118_04_0008_A,165,240,27,337
13234,118_04_0008_A,240,302,26,337
13235,030_01_0005_E,0,259,24,261
13236,030_01_0005_E,1,68,8,261
13237,030_01_0005_E,68,259,0,261
13238,192_01_0033_C,0,69,25,347
13239,192_01_0033_C,68,345,21,347
13240,174_05_0017_G,0,369,24,371
13241,174_05_0017_G,56,111,48,371
13242,174_05_0017_G,264,299,17,371
13243,174_05_0017_G,330,369,33,371
13244,174_05_0017_G,84,111,5,371
13245,217_02_0012_0,188,230,9,382
13246,217_02_0012_0,326,380,1,382
13247,174_02_0014_S,0,295,24,296
13248,174_02_0014_S,236,295,19,296
13249,027_03_0027_1,114,151,10,153
13250,027_03_0027_1,119,151,21,153
13251,026_02_0001_0,108,181,38,198
13252,026_02_0001_0,0,140,8,198
13253,126_01_0035_D,184,230,10,232
13254,126_01_0035_D,0,230,49,232
13255,137_01_0038(1)_n,0,434,24,435
13256,137_01_0038(1)_n,77,434,19,435
13257,137_01_0038(1)_n,0,96,7,435
13258,207_04_0026_A,0,313,19,315
13259,207_04_0026_A,235,313,9,315
